INFO 2025-07-15 07:23:24,606 basehttp 82208 138031402042944 "GET /admin/ HTTP/1.1" 200 7842
INFO 2025-07-15 07:23:24,684 basehttp 82208 138031402042944 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-07-15 07:23:24,734 basehttp 82208 138031402042944 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-07-15 07:23:24,735 basehttp 82208 138031420925504 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2025-07-15 07:23:28,575 basehttp 82208 138031402042944 "GET /admin/auth/group/add/ HTTP/1.1" 200 13399
INFO 2025-07-15 07:23:28,618 basehttp 82208 138031420925504 "GET /static/admin/css/forms.css HTTP/1.1" 200 9047
INFO 2025-07-15 07:23:28,627 basehttp 82208 138031172408896 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-07-15 07:23:28,633 basehttp 82208 138031402042944 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-07-15 07:23:28,631 basehttp 82208 138031180801600 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 292458
INFO 2025-07-15 07:23:28,632 basehttp 82208 138031412532800 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 8943
INFO 2025-07-15 07:23:28,629 basehttp 82208 138031189194304 "GET /static/admin/js/core.js HTTP/1.1" 200 5682
INFO 2025-07-15 07:23:28,635 basehttp 82208 138031420925504 "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 4530
INFO 2025-07-15 07:23:28,643 basehttp 82208 138031172408896 "GET /static/admin/css/widgets.css HTTP/1.1" 200 11900
INFO 2025-07-15 07:23:28,646 basehttp 82208 138031412532800 "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 15292
INFO 2025-07-15 07:23:28,647 basehttp 82208 138031189194304 "GET /static/admin/js/actions.js HTTP/1.1" 200 7872
INFO 2025-07-15 07:23:28,647 basehttp 82208 138031180801600 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2025-07-15 07:23:28,674 basehttp 82208 138031402042944 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-07-15 07:23:28,679 basehttp 82208 138031420925504 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 232381
INFO 2025-07-15 07:23:28,682 basehttp 82208 138031420925504 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2025-07-15 07:23:28,725 basehttp 82208 138031402042944 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2025-07-15 07:23:28,778 basehttp 82208 138031402042944 "GET /static/admin/img/icon-unknown.svg HTTP/1.1" 200 655
INFO 2025-07-15 07:23:28,785 basehttp 82208 138031180801600 "GET /static/admin/img/selector-icons.svg HTTP/1.1" 200 3291
INFO 2025-07-15 07:23:28,789 basehttp 82208 138031189194304 "GET /static/admin/img/icon-unknown-alt.svg HTTP/1.1" 200 655
INFO 2025-07-15 07:23:28,791 basehttp 82208 138031420925504 "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-07-15 07:23:34,444 basehttp 82208 138031402042944 "POST /admin/auth/group/add/ HTTP/1.1" 302 0
INFO 2025-07-15 07:23:34,489 basehttp 82208 138031402042944 "GET /admin/auth/group/ HTTP/1.1" 200 10327
INFO 2025-07-15 07:23:34,584 basehttp 82208 138031402042944 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6566
INFO 2025-07-15 07:23:34,595 basehttp 82208 138031402042944 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-07-15 07:23:34,662 basehttp 82208 138031402042944 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-07-15 07:23:34,663 basehttp 82208 138031420925504 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-07-15 07:23:37,910 basehttp 82208 138031402042944 "GET /admin/liveblog/liveblog/add/ HTTP/1.1" 200 13449
INFO 2025-07-15 07:23:49,610 basehttp 82208 138031402042944 "POST /admin/liveblog/liveblog/add/ HTTP/1.1" 302 0
INFO 2025-07-15 07:23:49,663 basehttp 82208 138031402042944 "GET /admin/liveblog/liveblog/ HTTP/1.1" 200 13241
INFO 2025-07-15 07:23:49,747 basehttp 82208 138031402042944 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2025-07-15 07:24:05,369 basehttp 82208 138031402042944 "GET /admin/realtime/comment/add/ HTTP/1.1" 200 11340
INFO 2025-07-15 07:24:08,040 basehttp 82208 138031402042944 "GET /admin/realtime/notification/add/ HTTP/1.1" 200 14975
INFO 2025-07-15 07:24:13,237 basehttp 82208 138031402042944 "GET /admin/realtime/postrating/add/ HTTP/1.1" 200 11016
INFO 2025-07-15 07:24:18,445 basehttp 82208 138031402042944 "GET /admin/realtime/userfollow/add/ HTTP/1.1" 200 10061
INFO 2025-07-15 07:24:19,990 basehttp 82208 138031402042944 "GET /admin/realtime/userfollow/add/ HTTP/1.1" 200 10061
INFO 2025-07-15 07:24:21,919 basehttp 82208 138031402042944 "POST /admin/realtime/userfollow/add/ HTTP/1.1" 200 10271
INFO 2025-07-15 07:24:25,359 basehttp 82208 138031402042944 "GET /admin/ HTTP/1.1" 200 8446
INFO 2025-07-15 07:26:58,927 basehttp 82208 138031402042944 "GET /admin/ HTTP/1.1" 200 8446
INFO 2025-07-15 07:26:58,972 basehttp 82208 138031189194304 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-07-15 07:26:58,972 basehttp 82208 138031412532800 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-07-15 07:26:58,972 basehttp 82208 138031420925504 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-07-15 07:26:58,972 basehttp 82208 138031402042944 "GET /static/admin/css/base.css HTTP/1.1" 304 0
